Time,Displacement,Force
15.1493907,30.2987814,-2639.77929755
15.3243757,30.6487514,-2932.77129752
15.3597854,30.7195708,-3038.88635186
15.5255395,31.051079,-3128.05285402
15.5490039,31.0980078,-3221.78740401
15.6452682,31.2905364,-3327.11623661
15.7543707,31.5087414,-3439.94403225
15.9201217,31.8402434,-3557.27518658
15.9550179,31.9100358,-3682.80195614
16.119066,32.238132,-3815.24051047
16.1531648,32.3063296,-3932.20343437
16.3245958,32.6491916,-4011.21871914
16.3504352,32.7008704,-4079.37618218
16.5523582,33.1047164,-4361.22672346
16.6637759,33.3275518,-4465.05775388
16.7550659,33.5101318,-4575.89013865
16.8599545,33.719909,-4691.70358646
16.952921,33.905842,-4785.60732341
17.0563776,34.1127552,-4850.6547321
17.1499128,34.2998256,-4913.64701688
17.2540245,34.508049,-4994.5880473
17.350942,34.701884,-5084.5805799
17.449484,34.898968,-5271.30326684
17.5461952,35.0923904,-5369.511319
17.6484681,35.2969362,-5467.47554291
17.7573023,35.5146046,-5538.72813203
17.9372107,35.8744214,-5590.49934072
17.9548662,35.9097324,-5649.0629081
18.0520605,36.104121,-5721.87798853
18.1553292,36.3106584,-5798.01211896
18.2512797,36.5025594,-5872.29514504
18.352685,36.70537,-5944.27921894
18.4501754,36.9003508,-6074.14513632
18.5496848,37.0993696,-6099.88643414
18.6506432,37.3012864,-6108.78367762
18.7454804,37.4909608,-6107.76357979
18.9469008,37.8938016,-6077.17557328
19.0297965,38.059593,-5993.51262328
19.1148253,38.2296506,-5859.97932982
19.2015532,38.4031064,-5709.65671897
19.2953446,38.5906892,-5575.51136681
19.3846201,38.7692402,-5461.24050595
19.4878844,38.9757688,-5304.23501031
19.5782705,39.156541,-5247.82111249
19.6780154,39.3560308,-5196.23401902
19.7769584,39.5539168,-5149.09554729
19.8731079,39.7462158,-5104.29583642
19.9575098,39.9150196,-5062.03890599
20.0676163,40.1352326,-5019.82178426
20.1530508,40.3061016,-4979.24677122
20.2495032,40.4990064,-4940.95578209
20.3720294,40.7440588,-4906.6954234
20.4700102,40.9400204,-4847.04209297
20.5599868,41.1199736,-4817.41447123
20.6518868,41.3037736,-4788.98111037
20.7518659,41.5037318,-4760.04018863
20.8443791,41.6887582,-4729.42232559
20.9715666,41.9431332,-4698.03316907
21.0621507,42.1243014,-4668.43540386
21.1596525,42.319305,-4642.10692777
21.2730151,42.5460302,-4616.78859734
21.3626117,42.7252234,-4590.69399734
21.4641401,42.9282802,-4535.87742344
21.5655684,43.1311368,-4507.21018648
21.6662406,43.3324812,-4477.65720605
21.7592286,43.5184572,-4448.37293432
21.8620964,43.7241928,-4420.25804301
21.9559137,43.9118274,-4392.3372191
22.0593624,44.1187248,-4366.2077865
22.1619043,44.3238086,-4342.74056041
22.2646607,44.5293214,-4321.41802781
22.369495,44.73899,-4301.76248433
22.4734849,44.9469698,-4265.94461042
22.57751,44.9469698,-4249.42897782
