Time,Displacement,Force
0.0265646,0.02213716666666667,1.3999189
0.0591295,0.04927458333333334,1.13417159
0.154289,0.12857416666666668,1.0107889
0.2551774,0.21264783333333334,1.65617524
0.3552485,0.2960404166666667,1.33822756
0.4593017,0.3827514166666667,1.13891707
0.5556597,0.46304975,1.07248024
0.6555774,0.5463145,1.37144598
0.7579569,0.63163075,1.67041171
0.8546491,0.7122075833333334,1.27653622
0.9516802,0.7930668333333334,1.33348207
1.0571922,0.8809935000000001,1.15315354
1.1568281,0.9640234166666667,1.10095317
1.2545297,1.0454414166666668,1.2433178
1.3535246,1.1279371666666669,1.11044415
1.4500132,1.2083443333333332,1.00604341
1.5537768,1.2948140000000001,1.05349829
1.6512778,1.3760648333333334,1.03926183
1.751367,1.4594725,0.98706146
1.8602747,1.5502289166666667,1.02027988
1.9585011,1.6320842500000001,0.972825
2.0491091,1.7075909166666667,1.18162646
2.1557635,1.7964695833333333,1.22908134
2.2543504,1.8786253333333334,1.05824378
2.3666876,1.9722396666666668,1.10569866
2.4685756,2.0571463333333333,1.19111744
2.5640331,2.13669425,0.96333402
2.668897,2.2240808333333333,1.07722573
2.7810269,2.317522416666667,1.21959037
2.867739,2.3897825,1.16739
2.9585795,2.4654829166666667,1.16739
3.0583749,2.54864575,0.98231598
3.1605696,2.633808,0.79724195
3.2552191,2.7126825833333337,0.6216589
3.3881442,2.8234535000000003,0.94909756
3.4563125,2.8802604166666668,1.14840805
3.5621901,2.96849175,1.27179073
3.6518859,3.04323825,1.28128171
3.7529615,3.127467916666667,1.16264451
3.8630887,3.2192405833333333,1.11044415
3.9570314,3.2975261666666666,1.03926183
4.0634807,3.3862339166666673,1.11993512
4.1539515,3.46162625,0.95858854
4.2543696,3.5453080000000003,1.02502537
4.3583576,3.6319646666666667,1.06773476
4.4497668,3.708139,0.91587915
4.5660043,3.8050035833333338,0.93960659
4.6598884,3.883240333333333,1.02502537
4.7644926,3.9704105,1.13891707
4.8744334,4.0620278333333335,0.83520585
4.9722144,4.143512,0.9348611
5.071843,4.226535833333334,0.92062463
5.1558731,4.2965609166666665,0.81147841
5.2650361,4.387530083333333,0.75453256
5.3610786,4.4675655,1.05824378
5.4554378,4.5461981666666675,1.11044415
5.5686297,4.64052475,0.99655244
5.6671409,4.722617416666667,0.65487732
5.7547305,4.79560875,1.0487528
5.8638545,4.886545416666667,1.16264451
5.9604791,4.967065916666667,0.94909756
6.054987,5.0458225,1.23382683
6.1627416,5.135618000000001,0.96807951
6.2633583,5.219465250000001,0.78775098
6.3603895,5.3003245833333335,0.83046037
6.4565619,5.38046825,0.99655244
6.5543219,5.461934916666666,1.21009939
6.6525794,5.543816166666667,1.3239911
6.7509733,5.625811083333334,1.25755427
6.8505921,5.70882675,0.92537012
6.963229,5.802690833333334,0.88740622
7.0521601,5.876800083333333,0.94909756
7.1547129,5.96226075,0.8541878
7.271098,6.059248333333334,0.89215171
7.3641882,6.1368235,0.94435207
7.4821418,6.235118166666667,0.90638817
7.5590009,6.299167416666667,1.02027988
7.6666714,6.388892833333334,1.05824378
7.756214,6.463511666666667,0.96807951
7.8664746,6.5553955,1.05824378
7.9612072,6.634339333333333,1.19111744
8.0742784,6.728565333333334,1.01553439
8.1715251,6.8096042500000005,1.12468061
8.2669719,6.88914325,1.09146219
8.362334,6.968611666666668,0.95858854
8.456923,7.047435833333333,0.96333402
8.5522191,7.12684925,1.21009939
8.6487248,7.207270666666667,1.0487528
8.7760954,7.313412833333334,0.99655244
8.8582669,7.381889083333334,1.01553439
8.9530354,7.460862833333333,0.972825
9.0535187,7.544598916666667,0.79724195
9.1504425,7.625368750000001,0.93011561
9.2477619,7.70646825,1.06773476
9.3463755,7.788646250000001,0.96333402
9.4453686,7.8711405,1.0107889
9.5631291,7.96927425,1.13417159
9.6638403,8.053200250000002,1.21009939
9.7678001,8.139833416666667,1.14366256
9.8701881,8.22515675,0.95384305
9.9745985,8.312165416666668,1.30975463
10.0785374,8.398781166666668,1.39042793
10.1830447,8.485870583333334,1.03451634
10.2884746,8.573728833333334,0.99655244
10.3945096,8.662091333333333,1.11044415
10.5011695,8.750974583333333,1.06773476
10.6120885,8.843407083333334,1.15789902
10.7227176,8.935598,1.28602719
10.7509402,8.959116833333335,1.23382683
10.9203192,9.100266,1.1294261
10.9515538,9.126294833333333,1.11044415
11.1211274,9.267606166666667,1.00604341
11.2346584,9.362215333333335,0.91113366
11.2576126,9.381343833333334,0.86842427
11.3497547,9.458128916666666,1.19111744
11.5255786,9.604648833333334,1.1294261
11.6225362,9.685446833333334,1.10569866
11.6477605,9.706467083333335,1.05349829
11.827447,9.856205833333334,0.88266073
11.8510977,9.875914750000002,0.95858854
11.9480871,9.95673925,0.89215171
12.1236523,10.103043583333333,0.88266073
12.1472081,10.122673416666668,1.06773476
12.2458624,10.204885333333333,0.92537012
12.4228568,10.352380666666667,0.80673293
12.4456504,10.371375333333333,1.16264451
12.6319409,10.526617416666667,1.02027988
12.6555031,10.546252583333334,0.94909756
12.7548801,10.62906675,1.15315354
12.96111,10.800925,0.71182317
13.0741426,10.895118833333333,0.62640439
13.1711915,10.975992916666668,0.82571488
13.2886479,11.073873250000002,0.73080512
13.4076285,11.17302375,0.73080512
13.5298095,11.274841250000001,0.81147841
13.6341136,11.361761333333334,0.84469683
13.6504009,11.375334083333334,0.99180695
