Time,Displacement,Force
0.019002,0.015835000000000002,1.51381061
0.0604365,0.05036375,1.49008317
0.1609593,0.13413275,1.75583049
0.2603094,0.21692450000000002,1.74159402
0.3591422,0.2992851666666667,1.40940988
0.460921,0.3841008333333334,1.34297305
0.5595822,0.4663185,1.25280878
0.6586462,0.5488718333333333,1.76057598
0.7564085,0.6303404166666667,1.66092073
0.860969,0.7174741666666666,1.48533768
0.9566882,0.7972401666666666,1.77006695
1.0620058,0.8850048333333335,1.47584671
1.1589871,0.9658225833333334,1.06298927
1.2586472,1.0488726666666668,1.16739
1.3625889,1.13549075,1.15789902
1.4617381,1.2181150833333334,1.81277634
1.556617,1.2971808333333332,1.41890085
1.6682158,1.3901798333333335,1.42839183
1.7670185,1.4725154166666667,1.60397488
1.8681869,1.5568224166666667,1.67041171
1.9702416,1.641868,1.54702902
2.0713289,1.7261074166666668,1.35246402
2.1695345,1.8079454166666669,1.28128171
2.2897735,1.9081445833333333,1.47584671
2.3739,1.97825,1.3239911
2.4683396,2.056949666666667,1.29551817
2.5679553,2.13996275,1.42839183
2.6674759,2.222896583333333,1.37144598
2.7694354,2.3078628333333335,1.50906512
2.8641546,2.3867955000000003,1.28602719
2.9705799,2.4754832500000004,1.21484488
3.068061,2.5567175000000004,1.51381061
3.1603365,2.6336137500000003,1.47584671
3.2733888,2.7278240000000005,1.48059219
3.3707878,2.8089898333333334,1.4378828
3.4678543,2.8898785833333336,1.31924561
3.5736246,2.9780205,1.33822756
3.6734788,3.0612323333333333,1.45211927
3.7751276,3.1459396666666666,1.41890085
3.8657846,3.221487166666667,1.38568244
3.9696097,3.308008083333333,1.21484488
4.0657609,3.3881340833333335,1.11993512
4.1708752,3.4757293333333337,1.22433585
4.2724013,3.560334416666667,1.18162646
4.3805641,3.6504700833333334,1.09620768
4.4797276,3.7331063333333336,1.23857232
4.5791197,3.8159330833333334,1.31924561
4.6801072,3.9000893333333337,1.41415537
4.7662804,3.9719003333333336,1.37619146
4.8736451,4.061370916666667,1.30026366
4.9671036,4.139253,1.45686476
5.0761303,4.230108583333333,1.43313732
5.1730951,4.310912583333334,1.22908134
5.2785549,4.39879575,1.26229976
5.3789779,4.482481583333334,1.20060841
5.46208,4.551733333333334,1.37619146
5.5749749,4.645812416666667,1.20060841
5.6714058,4.7261714999999995,1.21484488
5.7715442,4.809620166666667,1.21484488
5.8554769,4.879564083333333,1.41890085
5.9759247,4.979937250000001,1.3239911
6.0549169,5.045764083333334,1.09146219
6.1739111,5.144925916666667,1.08197122
6.2744976,5.228748,1.27179073
6.3763682,5.313640166666667,1.28602719
6.4788433,5.399036083333334,1.14366256
6.5680682,5.4733901666666664,1.22433585
6.6533835,5.54448625,1.37619146
6.7711677,5.642639750000001,1.25755427
6.8790897,5.73257475,1.52804707
6.9663596,5.8052996666666665,1.49957415
7.0748662,5.895721833333333,1.37619146
7.1646806,5.970567166666666,1.35720951
7.2886124,6.073843666666667,1.43313732
7.3645654,6.137137833333334,1.72735756
7.4755572,6.229631,1.4378828
7.5677059,6.306421583333334,1.28602719
7.6597956,6.383163,1.39517341
7.7839368,6.486614,1.52804707
7.8643509,6.55362575,1.54702902
7.9578248,6.631520666666667,1.54228354
8.0859545,6.738295416666666,1.66092073
8.168201,6.8068341666666665,1.54228354
8.2909064,6.909088666666667,1.42839183
8.3888633,6.990719416666668,1.58973841
8.4875957,7.072996416666667,1.68464817
8.5870581,7.155881750000001,1.39517341
8.6859429,7.238285750000001,1.46161024
8.7861243,7.321770250000001,1.54228354
8.8842434,7.403536166666668,1.70363012
8.9676462,7.473038500000001,1.47110122
9.0678761,7.556563416666666,1.09620768
9.1715881,7.642990083333333,1.16739
9.2730523,7.7275435833333335,1.25755427
9.3750061,7.812505083333334,1.23382683
9.4767263,7.897271916666666,1.13891707
9.5600159,7.966679916666667,1.06298927
9.6622629,8.05188575,1.21484488
9.7659075,8.138256250000001,1.3999189
9.8686566,8.2238805,1.26704524
9.9729247,8.310770583333333,1.17688098
10.0775772,8.397981000000001,1.54228354
10.1860137,8.488344750000001,1.52330159
10.2908798,8.575733166666668,1.29551817
10.3865307,8.65544225,1.09146219
10.5023407,8.751950583333333,1.11993512
10.6193966,8.849497166666668,1.30026366
10.7351986,8.945998833333334,1.14840805
10.7595069,8.96625575,1.45211927
10.8573276,9.047773,1.64193878
11.0253331,9.187777583333332,1.46161024
11.0571547,9.214295583333334,1.33822756
11.2298767,9.358230583333334,1.22433585
11.2570839,9.38090325,1.25755427
11.4324748,9.527062333333333,1.30500915
11.5286878,9.607239833333335,1.38568244
11.5546334,9.628861166666667,1.18637195
11.6547488,9.712290666666668,1.41415537
11.8238644,9.853220333333333,1.34771854
11.8533152,9.877762666666667,1.22433585
12.0315669,10.02630575,1.23857232
12.0562274,10.046856166666666,1.44737378
12.1531851,10.12765425,1.26229976
12.3311656,10.275971333333334,1.21009939
12.356352,10.29696,1.27179073
12.4518551,10.376545916666666,1.361955
12.6323009,10.526917416666668,1.44262829
12.6603611,10.550300916666666,1.53279256
12.7727246,10.643937166666667,1.36670049
12.8645044,10.720420333333333,1.30500915
12.9602722,10.800226833333333,1.15789902
13.0580478,10.881706500000002,1.11044415
13.2358756,11.029896333333333,1.08671671
13.2634882,11.052906833333333,1.16739
13.3579444,11.131620333333332,1.34771854
13.4576285,11.214690416666667,1.22908134
13.6407895,11.367324583333334,1.21484488
13.6680701,11.390058416666667,1.42364634
13.7594122,11.466176833333334,1.42364634
13.8569348,11.547445666666666,1.40466439
13.9553486,11.629457166666668,1.21009939
14.1405051,11.783754250000001,1.32873659
14.1681936,11.806828000000001,1.2433178
14.264353,11.886960833333333,1.33348207
14.3606331,11.96719425,1.28602719
14.455138,12.045948333333333,1.30026366
14.5532857,12.127738083333334,1.19586293
14.653963,12.211635833333332,1.07722573
14.7529253,12.294104416666666,1.06298927
14.9369146,12.447428833333333,1.10095317
14.9653058,12.471088166666666,1.22908134
15.0614143,12.551178583333334,1.19586293
15.161191,12.634325833333333,1.39042793
15.270055,12.725045833333333,1.48059219
15.3590714,12.799226166666667,1.21959037
15.4591548,12.882629000000001,1.07722573
15.5580684,12.965057,1.14840805
15.65869,13.048908333333333,1.38093695
15.7575825,13.13131875,1.31924561
15.8573996,13.214499666666669,1.24806329
15.9589049,13.299087416666667,1.33822756
16.063818,13.386515000000001,1.57550195
16.1667152,13.472262666666666,1.51381061
16.2696622,13.558051833333334,1.58973841
16.3721896,13.643491333333333,1.54702902
16.4739119,13.728259916666667,1.45686476
16.5759665,13.813305416666667,1.29551817
16.6777478,13.898123166666666,1.13417159
16.7790625,13.982552083333333,1.27653622
16.8768287,14.064023916666669,1.2053539
16.9803959,14.150329916666669,1.27179073
17.1377425,14.281452083333335,1.4378828
17.1683809,14.306984083333333,1.44262829
17.2685899,14.390491583333333,1.39517341
17.3725654,14.477137833333334,1.3999189
17.4761257,14.563438083333335,1.55652
17.5802401,14.650200083333335,1.30500915
17.6834262,14.7361885,1.30500915
17.7845331,14.820444250000001,1.47584671
17.8910463,14.90920525,1.3239911
18.0267218,15.022268166666668,1.07722573
18.0604422,15.050368500000001,1.25755427
18.1611197,15.134266416666668,1.31924561
18.2644038,15.2203365,1.26704524
18.3689359,15.307446583333334,1.21009939
18.4739747,15.394978916666666,1.31924561
18.5786874,15.4822395,1.24806329
18.684096,15.57008,1.47584671
18.7901317,15.658443083333333,1.59922939
18.897273,15.7477275,1.28602719
19.0052086,15.837673833333334,1.21484488
19.1139056,15.928254666666666,1.33822756
19.2244147,16.020345583333334,1.3239911
19.3365574,16.113797833333333,1.31924561
19.4511807,16.209317249999998,1.31450012
19.4652796,16.221066333333333,1.28602719
19.5627634,16.302302833333336,1.08671671
19.668882,16.390735,0.94909756
19.7756871,16.47973925,1.26704524
19.8556162,16.546346833333335,1.3999189
20.0116859,16.676404916666666,1.21484488
20.1240557,16.770046416666666,1.47110122
20.1615269,16.801272416666666,1.53279256
20.2614735,16.88456125,1.31450012
20.3663762,16.97198016666667,1.23382683
20.469728,17.058106666666667,1.23857232
20.5774161,17.147846750000003,1.5185561
20.6925768,17.243814,1.30975463
20.8350041,17.362503416666666,1.53753805
20.8664378,17.388698166666668,1.49957415
20.9705945,17.475495416666668,1.38093695
21.0805288,17.567107333333333,1.33348207
21.2213102,17.684425166666667,1.37144598
21.2580393,17.715032750000002,1.14840805
21.368252,17.806876666666668,0.86367878
21.4793382,17.899448500000002,0.99180695
21.5570086,17.964173833333334,1.06773476
21.7699144,18.141595333333335,1.07722573
21.8826116,18.23550966666667,1.25280878
22.0259815,18.354984583333334,1.38568244
22.0584827,18.382068916666668,1.1294261
22.1656451,18.471370916666668,1.27179073
22.2796827,18.56640225,1.33348207
22.3905851,18.658820916666667,1.49957415
22.5026314,18.752192833333332,1.06298927
22.6175869,18.847989083333335,1.11518963
22.6529088,18.877424,1.31450012
